FIA,Circuit name,Circuit ID,Source Is.D,Source Is.D Type,Substation,Comments,Validation result,Error message
190,STAFFORD 1101,43201101,405812,DPD,STAFFORD,,TRUE,
190,STAFFORD 1101,43201101,902998,DPD,STAFFORD,,TRUE,
190,STAFFORD 1102,43201102,,Breaker,STAFFORD,,TRUE,
190,WOODACRE 1101,43021101,,Breaker,WOODACRE,,TRUE,
190,WOODACRE 1102,43021102,,Breaker,WOODACRE,,TRUE,
230,WILLOW CREEK 1103,192171103,2936,DPD,WILLOW CREEK,,TRUE,
238,WILDWOOD 1101,103611101,,Breaker,WILDWOOD,,TRUE,
241,Antler 1101,103271101,,Breaker,Antler,,TRUE,
241,French Gulch 1101,103381101,,Breaker,French Gulch,,TRUE,
241,French Gulch 1102,103381102,,Breaker,French Gulch,,TRUE,
241,GIRVAN 1101,103401101,1330,DPD,GIRVAN,,TRUE,
241,Keswick 1101,103451101,1588,DPD,Keswick,,TRUE,
244,Cedar Creek 1101,103321101,,Breaker,Cedar Creek,,TRUE,
244,Pit No 3 2101,103732101,,Breaker,Pit No,,TRUE,
244,Pit No 5 1101,101321101,,Breaker,Pit No,,TRUE,
244,Pit No 7 1101,103501101,,Breaker,Pit No,,TRUE,
244,Volta 1101,102541101,,Breaker,Volta,,TRUE,
244,Volta 1102,102541102,,Breaker,Volta,,TRUE,
244,Volta 1102,102541102,765366,DPD,Volta,,TRUE,
244,Whitmore 1101,103601101,,Breaker,Whitmore,,TRUE,
245,Corning 1102,103331102,53184,DPD,Corning,,TRUE,
245,Elk Creek 1101,102781101,,Breaker,Elk Creek,,TRUE,
245,GIRVAN 1101,103401101,323094,DPD,GIRVAN,,TRUE,
245,GLENN 1101,102601101,2012,DPD,GLENN,,TRUE,
245,Wildwood 1101,103611101,98896,DPD,Wildwood,,TRUE,
246,ANDERSON 1101,103261101,1752,DPD,ANDERSON,,TRUE,
246,ANDERSON 1101,103261101,514412,DPD,ANDERSON,,TRUE,
246,ANDERSON 1101,103261101,561686,DPD,ANDERSON,,TRUE,
246,ANDERSON 1101,103261101,909424,DPD,ANDERSON,,TRUE,
246,ANDERSON 1101,103261101,426745,DPD,ANDERSON,,TRUE,
246,ANDERSON 1101,103261101,583708,DPD,ANDERSON,,TRUE,
246,ANDERSON 1103,103261103,226050,DPD,ANDERSON,,TRUE,
246,CORNING 1101,103331101,87304,DPD,CORNING,,TRUE,
246,CORNING 1102,103331102,915324,DPD,CORNING,,TRUE,
246,COTTONWOOD 1101,102931101,384360,DPD,COTTONWOOD,,TRUE,
246,COTTONWOOD 1102,102931102,544790,DPD,COTTONWOOD,,TRUE,
246,COTTONWOOD 1103,102931103,59128,DPD,COTTONWOOD,,TRUE,
246,DESCHUTES 1101,103351101,,Breaker,DESCHUTES,,TRUE,
246,DESCHUTES 1104,103351104,,Breaker,DESCHUTES,,TRUE,
246,Elk Creek 1101,102781101,2004,DPD,Elk Creek,,TRUE,
246,GIRVAN 1101,103401101,,Breaker,GIRVAN,,TRUE,
246,GIRVAN 1102,103401102,296428,DPD,GIRVAN,,TRUE,
246,GIRVAN 1102,103401102,80726,DPD,GIRVAN,,TRUE,
246,GIRVAN 1102,103401102,212096,DPD,GIRVAN,,TRUE,
246,JESSUP 1101,103441101,94468,DPD,JESSUP,,TRUE,
246,JESSUP 1101,103441101,68362,DPD,JESSUP,,TRUE,
246,JESSUP 1102,103441102,936897,DPD,JESSUP,,TRUE,
246,JESSUP 1102,103441102,158468,DPD,JESSUP,,TRUE,
246,JESSUP 1103,103441103,728460,DPD,JESSUP,,TRUE,
246,JESSUP 1103,103441103,348657,DPD,JESSUP,,TRUE,
246,KESWICK 1101,103451101,,Breaker,KESWICK,,TRUE,
246,LOGAN CREEK 2102,103142102,795010,DPD,LOGAN CREEK,,TRUE,
246,LOS MOLINOS 1101,103481101,297862,DPD,LOS MOLINOS,,TRUE,
246,OREGON TRAIL 1102,103521102,,Breaker,OREGON TRAIL,,TRUE,
246,OREGON TRAIL 1103,103521103,,Breaker,OREGON TRAIL,,TRUE,
246,OREGON TRAIL 1104,103521104,,Breaker,OREGON TRAIL,,TRUE,
246,PANORAMA 1101,103461101,713592,DPD,PANORAMA,,TRUE,
246,PANORAMA 1101,103461101,885215,DPD,PANORAMA,,TRUE,
246,PANORAMA 1102,103461102,280170,DPD,PANORAMA,,TRUE,
246,PANORAMA 1102,103461102,508502,DPD,PANORAMA,,TRUE,
246,RAWSON 1103,103531103,428534,DPD,RAWSON,,TRUE,
246,RED BLUFF 1101,103541101,1556,DPD,RED BLUFF,,TRUE,
246,RED BLUFF 1101,103541101,76020,DPD,RED BLUFF,,TRUE,
246,RED BLUFF 1101,103541101,770129,Switch,RED BLUFF,,TRUE,
246,RED BLUFF 1103,103541103,1702,DPD,RED BLUFF,,TRUE,
246,RED BLUFF 1104,103541104,1302,DPD,RED BLUFF,,TRUE,
246,RED BLUFF 1104,103541104,135854,DPD,RED BLUFF,,TRUE,
246,RED BLUFF 1105,103541105,146070,DPD,RED BLUFF,,TRUE,
246,STILLWATER 1101,103561101,,Breaker,STILLWATER,,TRUE,
246,STILLWATER 1102,103561102,,Breaker,STILLWATER,,TRUE,
246,TYLER 1105,103571105,85132,DPD,TYLER,,TRUE,
246,TYLER 1105,103571105,816852,DPD,TYLER,,TRUE,
247,Anita 1106,102841106,552724,DPD,Anita,,TRUE,
247,Deschutes 1101,103351101,1580,DPD,Deschutes,,TRUE,
247,Deschutes 1101,103351101,1652,DPD,Deschutes,,TRUE,
247,Oregon Trail 1103,103521103,1448,DPD,Oregon Trail,,TRUE,
247,Volta 1101,102541101,1568,DPD,Volta,,TRUE,
247,Volta 1101,102541101,65764,DPD,Volta,,TRUE,
247,Volta 1102,102541102,1646,DPD,Volta,,TRUE,
247,Whitmore 1101,103601101,45262,DPD,Whitmore,,TRUE,
248,BIG BEND 1101,103751101,180398,DPD,BIG BEND,,TRUE,
248,BIG BEND 1101,103751101,641808,DPD,BIG BEND,,TRUE,
248,BUCKS CREEK 1101,102211101,,Breaker,BUCKS CREEK,,TRUE,
248,CRESTA 1101,102251101,103126,DPD,CRESTA,,TRUE,
248,ORO FINO 1102,103031102,2040,DPD,ORO FINO,,TRUE,
248,ORO FINO 1102,103031102,2096,DPD,ORO FINO,,TRUE,
248,VOLTA 1101,102541101,85234,DPD,VOLTA,,TRUE,
249,Burney 1101,103311101,,Breaker,Burney,,TRUE,
249,Burney 1102,103311102,272636,DPD,Burney,,TRUE,
249,Mc Arthur 1101,103491101,1490,DPD,Mc Arthur,,TRUE,
249,Mc Arthur 1102,103491102,542920,DPD,Mc Arthur,,TRUE,
249,Pit No 1 1101,103721101,950395,Switch,Pit No,,TRUE,
249,Pit No 1 1101,103721101,80795,Switch,Pit No,,TRUE,
249,Pit No 1 1101,103721101,,Breaker,Pit No,,TRUE,
249,Pit No 3 2101,103732101,,Breaker,Pit No,,TRUE,
249,Rising River 1101,103551101,,Breaker,Rising River,,TRUE,
250,Rising River 1101,103551101,1530,DPD,Rising River,,TRUE,
255,Mc Arthur 1101,103491101,648698,DPD,Mc Arthur,,TRUE,
255,Mc Arthur 1101,103491101,501106,DPD,Mc Arthur,,TRUE,
262,Bogard 1101,103301101,,Breaker,Bogard,,TRUE,
280,BANGOR 1101,103191101,,Breaker,BANGOR,,TRUE,
280,BIG BEND 1101,103751101,,Breaker,BIG BEND,,TRUE,
280,BIG BEND 1102,103751102,,Breaker,BIG BEND,,TRUE,
280,BUTTE 1105,103081105,751990,DPD,BUTTE,,TRUE,
280,CLARK ROAD 1102,103091102,,Breaker,CLARK ROAD,,TRUE,
280,KANAKA 1101,103221101,1417,Switch,KANAKA,,TRUE,
280,NOTRE DAME 1104,102041104,937710,DPD,NOTRE DAME,,TRUE,
280,NOTRE DAME 1104,102041104,2408,DPD,NOTRE DAME,,TRUE,
280,ORO FINO 1101,103031101,,Breaker,ORO FINO,,TRUE,
280,ORO FINO 1102,103031102,,Breaker,ORO FINO,,TRUE,
280,PARADISE 1103,102831103,2534,DPD,PARADISE,,TRUE,
280,PARADISE 1103,102831103,315439,Switch,PARADISE,,TRUE,
280,PARADISE 1103,102831103,772517,DPD,PARADISE,,TRUE,
280,PARADISE 1103,102831103,2183,Switch,PARADISE,,TRUE,
280,PARADISE 1103,102831103,5005,Fuse,PARADISE,,TRUE,
280,PARADISE 1103,102831103,468200,DPD,PARADISE,,TRUE,
280,PARADISE 1103,102831103,143744,DPD,PARADISE,,TRUE,
280,PARADISE 1104,102831104,355681,Switch,PARADISE,,TRUE,
280,PARADISE 1104,102831104,,Breaker,PARADISE,,TRUE,
280,PARADISE 1105,102831105,,Breaker,PARADISE,,TRUE,
280,PARADISE 1106,102831106,,Breaker,PARADISE,,TRUE,
280,SYCAMORE CREEK 1111,102971111,976428,DPD,SYCAMORE CREEK,,TRUE,
280,SYCAMORE CREEK 1111,102971111,153260,DPD,SYCAMORE CREEK,,TRUE,
280,SYCAMORE CREEK 1111,102971111,592100,DPD,SYCAMORE CREEK,,TRUE,
280,WYANDOTTE 1102,102911102,13044,DPD,WYANDOTTE,,TRUE,
280,WYANDOTTE 1103,102911103,1504,DPD,WYANDOTTE,,TRUE,
280,WYANDOTTE 1105,102911105,1615,Switch,WYANDOTTE,,TRUE,
280,WYANDOTTE 1105,102911105,329930,DPD,WYANDOTTE,,TRUE,
280,WYANDOTTE 1105,102911105,,Breaker,WYANDOTTE,,TRUE,
280,WYANDOTTE 1106,102911106,41650,DPD,WYANDOTTE,,TRUE,
280,WYANDOTTE 1107,102911107,37472,DPD,WYANDOTTE,,TRUE,
280,WYANDOTTE 1107,102911107,77578,DPD,WYANDOTTE,,TRUE,
280,WYANDOTTE 1109,102911109,702710,DPD,WYANDOTTE,,TRUE,
280,WYANDOTTE 1109,102911109,42650,DPD,WYANDOTTE,,TRUE,
280,WYANDOTTE 1110,102911110,980944,DPD,WYANDOTTE,,TRUE,
280,WYANDOTTE 1110,102911110,873858,DPD,WYANDOTTE,,TRUE,
280,WYANDOTTE 1110,102911110,144140,DPD,WYANDOTTE,,TRUE,
282,BIG BEND 1102,103751102,,Breaker,BIG BEND,,TRUE,
282,CHALLENGE 1101,103201101,,Breaker,CHALLENGE,,TRUE,
282,CHALLENGE 1102,103201102,,Breaker,CHALLENGE,,TRUE,
282,KANAKA 1101,103221101,,Breaker,KANAKA,,TRUE,
282,WYANDOTTE 1103,102911103,1974,DPD,WYANDOTTE,,TRUE,
285,Big Meadows 2101,102812101,,Breaker,Big Meadows,,TRUE,
285,BUCKS CREEK 1102,102211102,,Breaker,BUCKS CREEK,,TRUE,
285,BUCKS CREEK 1103,102211103,,Breaker,BUCKS CREEK,,TRUE,
285,CHALLENGE 1101,103201101,98174,DPD,CHALLENGE,,TRUE,
285,Crescent Mills 2101,103132101,,Breaker,Crescent Mills,,TRUE,
285,East Quincy 1101,102551101,951424,DPD,East Quincy,,TRUE,
285,East Quincy 1101,102551101,186938,DPD,East Quincy,,TRUE,
285,East Quincy 1101,102551101,678650,DPD,East Quincy,,TRUE,
285,East Quincy 1101,102551101,782320,DPD,East Quincy,,TRUE,
285,East Quincy 1101,102551101,424048,DPD,East Quincy,,TRUE,
285,Gansner 1101,103021101,480328,DPD,Gansner,,TRUE,
285,Gansner 1101,103021101,489276,DPD,Gansner,,TRUE,
285,Gansner 1101,103021101,336664,DPD,Gansner,,TRUE,
285,Gansner 1101,103021101,372132,DPD,Gansner,,TRUE,
285,Gansner 1101,103021101,590690,DPD,Gansner,,TRUE,
285,Gansner 1101,103021101,174072,DPD,Gansner,,TRUE,
285,Grays Flat 0401,102530401,,Breaker,Grays Flat,,TRUE,
285,SPANISH CREEK 4401,103104401,,Breaker,SPANISH CREEK,,TRUE,
290,Big Meadows 2101,102812101,2474,DPD,Big Meadows,,TRUE,
290,Big Meadows 2101,102812101,2476,DPD,Big Meadows,,TRUE,
290,Chester 1101,103181101,922138,DPD,Chester,,TRUE,
290,Chester 1101,103181101,656108,DPD,Chester,,TRUE,
290,Chester 1102,103181102,546744,DPD,Chester,,TRUE,
290,Hamilton Branch 1101,102361101,,Breaker,Hamilton Branch,,TRUE,
300,BANGOR 1101,103191101,1958,DPD,BANGOR,,TRUE,
300,BANGOR 1101,103191101,879812,DPD,BANGOR,,TRUE,
300,BANGOR 1101,103191101,301886,DPD,BANGOR,,TRUE,
300,BANGOR 1101,103191101,979830,DPD,BANGOR,,TRUE,
300,AUBURN 1101,152161101,173014,DPD,AUBURN,,TRUE,
300,AUBURN 1102,152161102,251946,DPD,AUBURN,,TRUE,
300,BELL 1107,152701107,2400,DPD,BELL,,TRUE,
300,BELL 1107,152701107,912460,DPD,BELL,,TRUE,
300,BELL 1107,152701107,643778,DPD,BELL,,TRUE,
300,BELL 1107,152701107,50172,DPD,BELL,,TRUE,
300,BELL 1108,152701108,467470,DPD,BELL,,TRUE,
300,BELL 1108,152701108,339792,DPD,BELL,,TRUE,
300,BELL 1109,152701109,724884,DPD,BELL,,TRUE,
300,BELL 1110,152701110,946229,DPD,BELL,,TRUE,
300,BROWNS VALLEY 1101,152921101,,Breaker,BROWNS VALLEY,,TRUE,
300,DELMAR 2109,152582109,805882,DPD,DELMAR,,TRUE,
300,DELMAR 2109,152582109,306972,DPD,DELMAR,,TRUE,
300,DELMAR 2109,152582109,378446,DPD,DELMAR,,TRUE,
300,FLINT 1101,152531101,958726,DPD,FLINT,,TRUE,
300,FLINT 1102,152531102,,Breaker,FLINT,,TRUE,
300,GRASS VALLEY 1103,152031103,2180,DPD,GRASS VALLEY,,TRUE,
300,HALSEY 1101,152241101,1704,DPD,HALSEY,,TRUE,
300,HALSEY 1101,152241101,2414,DPD,HALSEY,,TRUE,
300,HALSEY 1102,152241102,2514,DPD,HALSEY,,TRUE,
300,HIGGINS 1103,152691103,,Breaker,HIGGINS,,TRUE,
300,HIGGINS 1107,152691107,,Breaker,HIGGINS,,TRUE,
300,HIGGINS 1108,152691108,,Breaker,HIGGINS,,TRUE,
300,HIGGINS 1109,152691109,,Breaker,HIGGINS,,TRUE,
300,HIGGINS 1110,152691110,869408,DPD,HIGGINS,,TRUE,
300,HORSESHOE 1101,152571101,603250,DPD,HORSESHOE,,TRUE,
300,HORSESHOE 1101,152571101,416226,DPD,HORSESHOE,,TRUE,
300,HORSESHOE 1101,152571101,663244,DPD,HORSESHOE,,TRUE,
300,HORSESHOE 1104,152571104,50142,DPD,HORSESHOE,,TRUE,
300,LINCOLN 1101,153701101,38563,Fuse,LINCOLN,,TRUE,
300,LINCOLN 1104,153701104,2070,DPD,LINCOLN,,TRUE,
300,LINCOLN 1104,153701104,685276,DPD,LINCOLN,,TRUE,
300,LINCOLN 1104,153701104,275986,DPD,LINCOLN,,TRUE,
300,LINCOLN 1104,153701104,187205,Switch,LINCOLN,,TRUE,
300,NARROWS 2101,153132101,,Breaker,NARROWS,,TRUE,
300,NARROWS 2102,153132102,,Breaker,NARROWS,,TRUE,
300,NARROWS 2105,153132105,,Breaker,NARROWS,,TRUE,
300,NARROWS 1151,153131151,,Breaker,NARROWS,,TRUE,
300,PENRYN 1103,152561103,,Breaker,PENRYN,,TRUE,
300,PENRYN 1105,152561105,817491,DPD,PENRYN,,TRUE,
300,PENRYN 1105,152561105,154362,DPD,PENRYN,,TRUE,
300,PENRYN 1105,152561105,119949,DPD,PENRYN,,TRUE,
300,PENRYN 1105,152561105,168616,DPD,PENRYN,,TRUE,
300,PENRYN 1105,152561105,51676,DPD,PENRYN,,TRUE,
300,PENRYN 1106,152561106,212772,DPD,PENRYN,,TRUE,
300,PENRYN 1107,152561107,,Breaker,PENRYN,,TRUE,
300,PLACER 1101,152461101,106534,DPD,PLACER,,TRUE,
300,PLACER 1101,152461101,725473,Switch,PLACER,,TRUE,
300,PLACER 1101,152461101,510009,Switch,PLACER,,TRUE,
300,PLACER 1101,152461101,208930,DPD,PLACER,,TRUE,
300,PLACER 1102,152461102,,Breaker,PLACER,,TRUE,
300,PLACER 1103,152461103,,Breaker,PLACER,,TRUE,
300,PLACER 1103,152461103,429574,DPD,PLACER,,TRUE,
300,PLACER 1103,152461103,284874,DPD,PLACER,,TRUE,
300,PLACER 1103,152461103,238990,DPD,PLACER,,TRUE,
300,SMARTVILLE 1101,153791101,,Breaker,SMARTVILLE,,TRUE,
300,WHEATLAND 1105,152811105,248490,DPD,WHEATLAND,,TRUE,
300,WISE 1101,152271101,,Breaker,WISE,,TRUE,
300,WISE 1102,152271102,,Breaker,WISE,,TRUE,
305,CLARKSVILLE 2103,153612103,593454,DPD,CLARKSVILLE,,TRUE,
305,CLARKSVILLE 2104,153612104,,Breaker,CLARKSVILLE,,TRUE,
305,CLARKSVILLE 2105,153612105,75884,DPD,CLARKSVILLE,,TRUE,
305,CLARKSVILLE 2109,153612109,781566,DPD,CLARKSVILLE,,TRUE,
305,CLARKSVILLE 2109,153612109,649874,DPD,CLARKSVILLE,,TRUE,
305,CLARKSVILLE 2109,153612109,102734,DPD,CLARKSVILLE,,TRUE,
305,CLARKSVILLE 2109,153612109,285303,Switch,CLARKSVILLE,,TRUE,
305,CLARKSVILLE 2109,153612109,51744,DPD,CLARKSVILLE,,TRUE,
305,DIAMOND SPRINGS 1105,152261105,,Breaker,DIAMOND SPRINGS,,TRUE,
305,DIAMOND SPRINGS 1107,152261107,1402,DPD,DIAMOND SPRINGS,,TRUE,
305,FLINT 1101,152531101,750,DPD,FLINT,,TRUE,
305,MOUNTAIN QUARRIES 2101,152282101,1102,DPD,MOUNTAIN QUARRIES,,TRUE,
305,SHINGLE SPRINGS 1103,153651103,,Breaker,SHINGLE SPRINGS,,TRUE,
305,SHINGLE SPRINGS 1104,153651104,,Breaker,SHINGLE SPRINGS,,TRUE,
305,SHINGLE SPRINGS 2105,153652105,,Breaker,SHINGLE SPRINGS,,TRUE,
305,SHINGLE SPRINGS 2108,153652108,,Breaker,SHINGLE SPRINGS,,TRUE,
305,SHINGLE SPRINGS 2109,153652109,,Breaker,SHINGLE SPRINGS,,TRUE,
305,SHINGLE SPRINGS 2110,153652110,,Breaker,SHINGLE SPRINGS,,TRUE,
305,CLAY 1101,163341101,,Breaker,CLAY,,TRUE,
305,CLAY 1102,163341102,,Breaker,CLAY,,TRUE,
305,CLAY 1103,163341103,,Breaker,CLAY,,TRUE,
305,IONE 1101,163881101,,Breaker,IONE,,TRUE,
305,MARTELL 1103,163011103,3152,DPD,MARTELL,,TRUE,
305,OLETA 1101,163541101,1208,DPD,OLETA,,TRUE,
305,OLETA 1101,163541101,239062,DPD,OLETA,,TRUE,
320,CALAVERAS CEMENT 1101,162211101,,Breaker,CALAVERAS CEMENT,,TRUE,
320,CLAY 1103,163341103,7124,DPD,CLAY,,TRUE,
320,Corral 1101,162991101,965803,Switch,Corral,,TRUE,
320,Corral 1102,162991102,,Breaker,Corral,,TRUE,
320,Corral 1103,162991103,831781,DPD,Corral,,TRUE,
320,Corral 1103,162991103,569005,DPD,Corral,,TRUE,
320,Corral 1103,162991103,13474,DPD,Corral,,TRUE,
320,Corral 1103,162991103,681991,DPD,Corral,,TRUE,
320,Corral 1103,162991103,936674,DPD,Corral,,TRUE,
320,FROGTOWN 1701,163451701,,Breaker,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,737236,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,694042,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,204480,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,739858,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,798032,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,814784,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,832694,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,224708,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,411508,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,390720,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,812366,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,307998,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,592404,DPD,FROGTOWN,,TRUE,
320,North Branch 1101,163231101,,Breaker,North Branch,,TRUE,
320,CURTIS 1703,163351703,6064,DPD,CURTIS,,TRUE,
320,Merced Falls 1102,252811102,85002,DPD,Merced Falls,,TRUE,
320,Merced Falls 1102,252811102,38748,DPD,Merced Falls,,TRUE,
320,PEORIA 1701,163781701,,Breaker,PEORIA,,TRUE,
320,PEORIA 1704,163781704,,Breaker,PEORIA,,TRUE,
320,PEORIA 1705,163781705,,Breaker,PEORIA,,TRUE,
320,RACETRACK 1703,163761703,6014,DPD,RACETRACK,,TRUE,
320,RACETRACK 1704,163761704,,Breaker,RACETRACK,,TRUE,
330,CHALLENGE 1102,103201102,1064,DPD,CHALLENGE,,TRUE,
330,CHALLENGE 1102,103201102,5462,DPD,CHALLENGE,,TRUE,
330,BANGOR 1101,103191101,1806,DPD,BANGOR,,TRUE,
330,BONNIE NOOK 1101,152301101,,Breaker,BONNIE NOOK,,TRUE,
330,BONNIE NOOK 1102,152301102,,Breaker,BONNIE NOOK,,TRUE,
330,BRUNSWICK 1102,152481102,,Breaker,BRUNSWICK,,TRUE,
330,BRUNSWICK 1103,152481103,2784,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1103,152481103,8918,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1103,152481103,510529,Switch,BRUNSWICK,,TRUE,
330,BRUNSWICK 1103,152481103,956424,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1103,152481103,234378,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1103,152481103,42931,Switch,BRUNSWICK,,TRUE,
330,BRUNSWICK 1103,152481103,851116,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1104,152481104,56468,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1104,152481104,285704,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1104,152481104,244027,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1104,152481104,327226,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1105,152481105,339665,Switch,BRUNSWICK,,TRUE,
330,BRUNSWICK 1105,152481105,297538,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1106,152481106,,Breaker,BRUNSWICK,,TRUE,
330,BRUNSWICK 1107,152481107,50010,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1107,152481107,969778,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1107,152481107,450739,Switch,BRUNSWICK,,TRUE,
330,BRUNSWICK 1107,152481107,357568,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1110,152481110,832231,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1110,152481110,528196,DPD,BRUNSWICK,,TRUE,
330,COLUMBIA HILL 1101,152471101,,Breaker,COLUMBIA HILL,,TRUE,
330,DOBBINS 1101,153741101,,Breaker,DOBBINS,,TRUE,
330,FORESTHILL 1101,152181101,,Breaker,FORESTHILL,,TRUE,
330,FORESTHILL 1102,152181102,,Breaker,FORESTHILL,,TRUE,
330,GRASS VALLEY 1101,152031101,750804,DPD,GRASS VALLEY,,TRUE,
330,GRASS VALLEY 1101,152031101,2208,DPD,GRASS VALLEY,,TRUE,
330,GRASS VALLEY 1101,152031101,2766,DPD,GRASS VALLEY,,TRUE,
330,GRASS VALLEY 1101,152031101,528232,DPD,GRASS VALLEY,,TRUE,
330,GRASS VALLEY 1103,152031103,,Breaker,GRASS VALLEY,,TRUE,
330,HALSEY 1101,152241101,76178,DPD,HALSEY,,TRUE,
330,HIGGINS 1103,152691103,32120,DPD,HIGGINS,,TRUE,
330,HIGGINS 1104,152691104,,Breaker,HIGGINS,,TRUE,
330,HIGGINS 1110,152691110,,Breaker,HIGGINS,,TRUE,
330,NARROWS 2102,153132102,48484,DPD,NARROWS,,TRUE,
330,NARROWS 2105,153132105,2216,DPD,NARROWS,,TRUE,
330,SHADY GLEN 1101,152431101,2768,DPD,SHADY GLEN,,TRUE,
330,SHADY GLEN 1102,152431102,,Breaker,SHADY GLEN,,TRUE,
330,WEIMAR 1101,152491101,2058,DPD,WEIMAR,,TRUE,
330,WEIMAR 1102,152491102,,Breaker,WEIMAR,,TRUE,
335,APPLE HILL 1104,153661104,,Breaker,APPLE HILL,,TRUE,
335,APPLE HILL 2102,153662102,,Breaker,APPLE HILL,,TRUE,
335,EL DORADO PH 2101,152762101,,Breaker,EL DORADO PH,,TRUE,
335,EL DORADO PH 2101,152762101,13362,DPD,EL DORADO PH,,TRUE,
335,EL DORADO PH 2102,152762102,,Breaker,EL DORADO PH,,TRUE,
335,PLACERVILLE 2106,153082106,935216,DPD,PLACERVILLE,,TRUE,
335,PLACERVILLE 2106,153082106,9712,DPD,PLACERVILLE,,TRUE,
335,SALT SPRINGS 2101,163692101,10416,DPD,SALT SPRINGS,,TRUE,
335,TIGER CREEK 0201,161380201,,Breaker,TIGER CREEK,,TRUE,
335,TIGER CREEK 0201,161380201,1743,Fuse,TIGER CREEK,,TRUE,
335,WEST POINT 1101,163201101,4706,DPD,WEST POINT,,TRUE,
340,APPLE HILL 1103,153661103,,Breaker,APPLE HILL,,TRUE,
340,APPLE HILL 2102,153662102,1532,DPD,APPLE HILL,,TRUE,
340,APPLE HILL 2102,153662102,6552,DPD,APPLE HILL,,TRUE,
340,DIAMOND SPRINGS 1103,152261103,467046,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1103,152261103,394169,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1103,152261103,635040,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1104,152261104,533169,Switch,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1106,152261106,290705,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1106,152261106,762780,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1106,152261106,279670,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1106,152261106,910235,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1106,152261106,930190,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1106,152261106,926235,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1107,152261107,116815,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1107,152261107,217974,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1107,152261107,203504,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1107,152261107,77086,DPD,DIAMOND SPRINGS,,TRUE,
340,HALSEY 1101,152241101,,Breaker,HALSEY,,TRUE,
340,HALSEY 1102,152241102,,Breaker,HALSEY,,TRUE,
340,MOUNTAIN QUARRIES 2101,152282101,,Breaker,MOUNTAIN QUARRIES,,TRUE,
340,PLACERVILLE 1109,153081109,284071,Switch,PLACERVILLE,,TRUE,
340,PLACERVILLE 1110,153081110,953474,DPD,PLACERVILLE,,TRUE,
340,PLACERVILLE 1111,153081111,508410,DPD,PLACERVILLE,,TRUE,
340,PLACERVILLE 1111,153081111,38024,Switch,PLACERVILLE,,TRUE,
340,PLACERVILLE 1111,153081111,111345,Switch,PLACERVILLE,,TRUE,
340,PLACERVILLE 1111,153081111,11279,Switch,PLACERVILLE,,TRUE,
340,PLACERVILLE 1111,153081111,,Breaker,PLACERVILLE,,TRUE,
340,PLACERVILLE 1112,153081112,,Breaker,PLACERVILLE,,TRUE,
